LigandAnnotID	ECMpAnnotID	Well	CellLine	Ligand	Endpoint488	Endpoint555	Endpoint647	EndpointDAPI	ECMp	MeanIntensityDAPI	ElongationFactor	MeanIntensityAlexa488	MeanIntensityAlexa555	TotalIntensityAlexa555	MeanIntensityAlexa647	Area	Z	SpotCellCount	LoessSCC	TotalIntensityDAPI	MeanIntensityDAPIMedNorm	MeanIntensityAlexa488MedNorm	MeanIntensityAlexa555MedNorm	TotalIntensityAlexa555MedNorm	MeanIntensityAlexa647MedNorm	TotalIntensityDAPIMedNorm	SpotCellCountMedNorm	RadialPosition	Density	EdUPositiveProportion	CVElongationFactor	CVZ	CVLoessSCC	CVRadialPosition	CVDensity	CVEdUPositiveProportion
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	FN1_P02751	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	FN1	320.15363	1.8147708	163.86986	70.884132	224844	4.7153621	3426	5744.31	12	0.984010104791074	809677.02914	0.620003653167672	1.48772190334874	1.25325121763196	0.888681605558707	0.536069582377418	0.370218370371578	0.292682926829268	107.362148607995	0.870378595033803	0	0.0595048656893599	0.00182149028755274	0.208241217138221	0.248297245555128	0.348745457546297	1.93532760241869
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	GAP43_P17677	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	GAP43	296.911365	1.8312014	149.19336	65.1200675	215599.5	4.57941745	4159.5	5740.65	11	0.935472698382646	926352.99696	0.574993108674108	1.35447866682863	1.15134095013889	0.852143307438288	0.520614609841599	0.423567527026952	0.268292682926829	113.358999999997	0.621698996452716	0	0.0824375382464996	0.00160299527686007	0.271741902133642	0.186689135447661	0.65481554183144	1.88950104003326
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	HyA500K	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	HyA500K	255.55875	1.832986	145.22747	61.006783	219747	4.3405957	3640.5	5734.29	13	0.747267940524107	927507.50304	0.49491039223564	1.31847362344071	1.07861693331533	0.868536037326809	0.493463974732337	0.424095415733361	0.317073170731707	98.4701679190248	0.746038795743259	0	0.061685125823852	0.00162249101842082	0.356379934375188	0.233423101963002	0.535987634396522	1.94263438347392
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	HyA50K	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	HyA50K	285.99466	1.8571429	155.669525	65.818787	203650.5	4.6894927	3475	5741.31	12	0.909699513155486	887829.02016	0.553852017815467	1.41327369185764	1.16369450571545	0.804915645126547	0.533128599657479	0.40595274557974	0.292682926829268	106.76277893067	0.746038795743259	0	0.0913360386942784	0.00165113040139922	0.242592785181789	0.093760178642107	0.412114021120422	1.88667065782854
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	ICAM1_P05362	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	ICAM1	270.21448	1.78603135	150.6794	65.952589	210168	4.71589925	3329.5	5740.93	12	0.961989934931882	922816.02816	0.523292410393107	1.36796994739268	1.16606016238205	0.830675649237081	0.536130648690051	0.421950276224392	0.292682926829268	110.19596101944	0.683868896097988	0	0.0587396340710753	0.00189776386152276	0.32458917807541	0.109013335405127	0.676045097759704	1.66994405198172
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	INGAVB2	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	INGAVB2	296.988725	1.87538665	154.9973125	61.21280975	233594.76	4.67532135	3619.25	5736.325	9	0.948680004854558	965023.99184	0.575142922632516	1.40717089015906	1.08225954369958	0.92326842774057	0.5315175187871	0.441249531319858	0.219512195121951	89.5971623155315	0.683868896097988	0	0.0952869025072889	0.00147974387590996	0.399869965545735	0.18657581757023	0.489989578212081	2.05301281952379
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	ITGA10B1	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	ITGA10B1	281.0148525	1.8022502	154.5019975	63.344453	205967.99	4.565574975	3598.5	5736.465	6.5	0.740280414317138	870365.9973525	0.544208213863996	1.40267408412922	1.1199475907031	0.814075376914214	0.51904091737961	0.397967917539823	0.158536585365854	98.2324353234258	0.435189297516901	0	0.108981770038258	0.00160737790252778	0.384742960517717	0.193852974582532	0.862339882151925	1.98328381461238
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	ITGA2B1	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	ITGA2B1	271.89465	1.748693	158.6463	60.878677	207189	4.3792875	3464	5737.87	13	0.892318825977255	828180.03696	0.526546196826648	1.44029887738499	1.07635198351689	0.818901341259286	0.497862681900007	0.378678723272251	0.317073170731707	96.0342484591602	0.870378595033803	0	0.0537216524649458	0.0016422406205539	0.301212394671369	0.154658886191018	0.521416340365355	1.76707059252022
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	ITGA3B1	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	ITGA3B1	286.062835	1.82788945	152.77869	64.264315	192830.5	4.78765775	3030	5736.78	10	0.711359760168359	800047.021825	0.553984044271187	1.38702872802801	1.13621100733848	0.762150283488499	0.544288569187191	0.365815126255079	0.24390243902439	97.9353803678932	0.808208695388531	0	0.089981306795924	0.0014640361629843	0.321292834276379	0.208875763458013	0.706257885343268	2.20693515054165
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	ITGA4B1	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	ITGA4B1	286.72627	1.7972674	149.75428	63.085268	241616.5	4.63856005	3505	5739.27	14	0.889658198979639	899727.01665	0.555268840334999	1.35957107961294	1.11536512763729	0.954973844752251	0.527338282003004	0.411393009676022	0.341463414634146	101.814952634441	0.870378595033803	0	0.123972697286806	0.00153384085655167	0.20380283732547	0.166637685082943	0.451308632864508	2.17249238971993
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	ITGA6B4	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	ITGA6B4	270.117645	1.77694555	164.34263	63.234325	219678	4.3319066	3681.5	5736.68	11	0.876694776084126	1020990.02685	0.523104881506571	1.49201403055411	1.11800049695728	0.868263319216548	0.492476147687573	0.466839554911818	0.268292682926829	101.810512633813	0.746038795743259	0	0.0850760175837831	0.00192641397099321	0.282200875858252	0.117595867230374	0.566795330339981	1.95514700766043
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	ITGA9B1	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	ITGA9B1	269.13983	1.8926481	150.25078	64.76238825	220377	4.310380325	3536.5	5738.65	10	1.12567640386613	930896.262585	0.521211262895649	1.36407864387773	1.14501708127097	0.871026072246585	0.49002891648779	0.425644899034948	0.24390243902439	109.21251950857	0.59061404663008	0	0.112381246058564	0.00127771689319117	0.3955370744345	0.242398373075218	0.933117061146652	2.15239967873633
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	ITGAMB2	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	ITGAMB2	296.28302	1.8125	175.36531	64.579704	192492	5.00227475	2970.5	5743.16	14	0.911850063568697	788515.00627	0.573776267261285	1.59208540713065	1.14178717279506	0.760812383773668	0.568687468597503	0.360542204025327	0.341463414634146	98.1619740836545	0.994718394324346	0	0.046564093545397	0.00191685151379409	0.409570279798219	0.269961543472817	0.503547424701249	1.73828019270109
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	LAMA3_Q16787	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	LAMA3	271.4115625	1.8208327	155.32754	63.58229375	214681.75	4.464720625	3429.75	5744.62	15	1.00832413660138	817399.509665	0.525610658426537	1.4101689197225	1.12415268147772	0.848515958949996	0.507575212702243	0.373749413061808	0.365853658536585	118.659811010757	0.777123745565895	0	0.0778060491994414	0.00142203776402454	0.24834574700609	0.227579100994903	0.546891542900803	1.44951215083389
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	LAMB1_P07942	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	LAMB1	292.9105225	1.76829385	157.455695	66.9908655	218804.5	4.910219525	3390.25	5737.045	14.5	0.949115768386304	837698.505215	0.567245150402486	1.42948975643538	1.18441718039369	0.864810866038098	0.558222099242006	0.383030967042268	0.353658536585366	109.336514158133	0.870378595033803	0	0.123367911922226	0.00186689146675912	0.419157538492449	0.165478131049471	0.747192121133489	1.45031186612805
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	LUM_P51884	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	LUM	287.8321825	1.8213415	165.630945	63.817352	196587.5	4.52436745	3261.75	5739.15	14.5	0.931452352215845	806429.7452075	0.557410530217084	1.50371022925663	1.12830857687652	0.776999586970398	0.514356208072225	0.368733575666582	0.353658536585366	122.572542203785	0.808208695388531	0.031947261663286	0.0788496096786665	0.00208909621099389	0.408739508937276	0.120408449280095	0.651843085630295	1.34037127923859
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	OMD_Q99983	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	OMD	297.90164	1.8686284	155.563225	61.2101595	268570	4.790947	3715	5741.29	8	0.967632369313243	1154523.48906	0.576910857092705	1.41230862824969	1.08221268654064	1.06150583873664	0.544662510113984	0.527896666562831	0.195121951219512	81.8735491833545	0.683868896097988	0.0454545454545455	0.0888936463153621	0.00185820336082712	0.34593575265587	0.298867457304222	0.456129488524661	1.15688371811234
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	PECAM1_P16284	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	PECAM1	289.727675	1.8800414	151.759005	69.018028	234639.49	4.7249124	3028	5733.08	10	0.891135469993869	950991.024595	0.561081306258424	1.37777133494171	1.22025797860594	0.92739765660047	0.537155315609354	0.434833068856498	0.24390243902439	105.419952070423	0.683868896097988	0	0.0853114282476366	0.00208632993008509	0.279526373564034	0.183698228402382	0.60141415372675	1.37689263682153
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	POSTN_ Q15063	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	POSTN	283.99287	1.84176215	154.8660575	64.14574025	226042.995	4.466711175	3523	5731.475	15	0.880858861200121	1000688.7673975	0.549975387983487	1.40597926810956	1.13411457269754	0.893420557016859	0.507801509916449	0.457556965779979	0.365853658536585	113.348680402584	0.932548494679074	0	0.0830671743898569	0.0015930889421952	0.430801037076288	0.0726082249929428	0.628816088608165	1.86740384301468
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	SPARC_ P09486	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	SPARC	315.19707	1.771827	175.010665	71.632698	226537.49	4.6968155	3272	5740.3	16	0.990908214384502	816208.51802	0.6104048698987	1.58886569891577	1.26648607322669	0.895375017044882	0.533961097831444	0.373204841621506	0.390243902439024	126.596234782082	0.746038795743259	0	0.055835784004281	0.00131089312768058	0.281120929744265	0.117984459758844	0.631356564162527	1.878921946327
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	SPP1_P10451	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	SPP1	262.400515	1.7792877	147.18074	59.503771	216717	4.3964577	3596	5739.8	16	0.922982380280628	777329.99322	0.508160028961966	1.3362067353269	1.05204326208641	0.856560155093604	0.499814689348881	0.3554279459262	0.390243902439024	112.720404440351	1.11905819361489	0	0.0586367922700217	0.00108004090696772	0.291474176900443	0.0926737956875549	0.386409186223096	1.57618789198822
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	THBS1_P07996	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	THBS1	294.44492	1.7799832	144.1465325	62.80284125	232526	4.745311025	3690	5739.065	7	0.947415417858854	947261.2502625	0.57021663648375	1.30866013855154	1.11037174395123	0.919044221834444	0.539474349047915	0.433127659260405	0.170731707317073	97.408522395784	0.497359197162173	0	0.0527555169390747	0.00190005300557253	0.281865222464131	0.199049556941705	0.310883984561006	1.61449535555172
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	TNC_P24821	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	TNC	253.201985	1.83890575	135.437465	56.4729595	201175.75	4.260675075	3733.25	5735.005	17	1.03675910731078	799073.50706	0.490346324323439	1.2295933078513	0.998457669717328	0.795134353193667	0.48437813675033	0.365369994385383	0.414634146341463	107.473500000004	1.11905819361489	0	0.0514845407448312	0.00176207672374029	0.34712799182131	0.146568003771344	0.578249541204657	2.0185770514038
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	VCAM1_P19320	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	VCAM1	320.501695	1.7575458	162.52689	66.807892	237370.5	4.67314435	3472	5744.45	14	0.910831010504108	1260150.0138	0.620677709468517	1.47552950942993	1.18118215789712	0.938191799880241	0.531270024860634	0.57619355340769	0.341463414634146	105.498796025325	0.808208695388531	0	0.106834911875344	0.0019233748373962	0.46838840894616	0.181092064665053	0.661840333631773	1.32193729656504
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	VTN_P04004	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	VTN	266.94983	1.86929045	151.79836	64.090034	237190	4.6392491	3417	5739.15	9	1.02050821628754	1042483.02498	0.516970149026544	1.37812862636496	1.13312967066556	0.937478385113544	0.527416617184461	0.476667057058618	0.219512195121951	99.1866879308407	0.621698996452716	0	0.0864033992568299	0.00156129444593917	0.273203165121898	0.197038596026729	0.635415396848121	1.86596125945121
DLL4_Q9NR61-RnDSystems_1506D4050CF_GXV2813122	fiducial	B02	PC3	DLL4	H3K9me3	Fibrillarin	EdU	DAPI	fiducial	322.48843	1.5260534	232.08571	83.940536	185001	4.5985985	2602	5722.04	3	0.713937549628559	699563.98852	0.624525184063374	2.10703172762364	1.48409208073084	0.731204682846624	0.522795222325858	0.319870059887464	0.0731707317073171	15.8689864200675	0.248679598581086	0	NA	NA	NA	NA	NA	NA
EGF_P01133-RnDSystems_236EG200_HLM6614021	ALCAM_Q13740	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	ALCAM	298.203935	1.851584925	159.05687	52.5585975	211777.495	4.642013575	4310	5731.955	15	0.950074119090188	1127569.513255	0.386683041306015	1.66787366884486	1.12791864785556	0.951137869060388	0.640668789875288	0.336679825900488	0.277777777777778	119.025178050015	0.808208695388531	0	0.0714484271205443	0.00106632159084122	0.218503774042157	0.263959515720308	0.484525332191267	2.37774386567059
EGF_P01133-RnDSystems_236EG200_HLM6614021	BCAN_ Q96GW7	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	BCAN	301.62459	1.7397688	147.881965	53.0199855	216185.98	4.46688935	3953	5731.92	8	0.989694035347487	1071003.52042	0.391118627572369	1.55069338105633	1.13782013217688	0.970937314835703	0.616498971434247	0.319789844045091	0.148148148148148	100.819409045004	0.621698996452716	0	0.0644890970588188	0.00219243763838425	0.357967051448317	0.470378236644339	0.718702534664609	2.51343942268949
EGF_P01133-RnDSystems_236EG200_HLM6614021	BGN_ P21810	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	BGN	323.443955	1.77055605	157.5232725	48.944357	187652.5	4.50027285	3765.75	5732.145	12.5	0.872220028302442	1181267.52026	0.41941194441799	1.65179233335237	1.05035628029458	0.842787374427365	0.621106404437456	0.35271345880482	0.231481481481481	104.621409839353	0.621698996452716	0	0.0574781091793827	0.00161404703708686	0.341994177693417	0.327178857674732	0.587881627893512	2.0868327296066
EGF_P01133-RnDSystems_236EG200_HLM6614021	CADH15_P55291	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	CADH15	293.20996	1.8193026	157.66762	47.614082	197113	4.361342	4752	5732.26	12	0.907273292795707	1111603.04316	0.380207320450064	1.65330596425944	1.02180829669825	0.88527649637229	0.601931824676378	0.331912413950593	0.222222222222222	119.089294737184	0.497359197162173	0	0.119155828533751	0.00115222099646516	0.322604889982008	0.229492996285113	0.807899022789934	2.60584060783416
EGF_P01133-RnDSystems_236EG200_HLM6614021	CD44_P16070	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	CD44	300.78067	1.7100025	144.7188	51.598688	197050	4.56700635	4160	5730.83	12	0.926395749670354	1216650.003005	0.390024310851769	1.51752436664211	1.10731878642844	0.884993549944244	0.630316646932092	0.363278278082458	0.222222222222222	120.893618545392	0.621698996452716	0	0.100660645879876	0.00101004781634944	0.250362932306043	0.340624268852445	0.639470400008012	2.1002558923476
EGF_P01133-RnDSystems_236EG200_HLM6614021	CDH1_P12830	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	CDH1	330.757735	1.8025858	145.74409	49.3344515	197323.98	4.4800625	4305	5733.15	14	0.904240034161537	1176250.52432	0.428895771966554	1.52827557904764	1.05872779098749	0.886224052521325	0.618317067381832	0.351215439126418	0.259259259259259	111.170884389743	0.870378595033803	0	0.0532815671488207	0.000742910329125423	0.296805146274667	0.243311698647297	0.5901102161581	2.50155107046606
EGF_P01133-RnDSystems_236EG200_HLM6614021	CDH20_Q9HBT6	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	CDH20	287.12527	1.7693174	143.10318	52.83358375	221857.25	4.605692625	4468.75	5734.3	11.5	0.894829224140275	1116444.9848	0.372317262142804	1.50058294149738	1.13381991109378	0.996408197200546	0.635655943896348	0.333358164344881	0.212962962962963	105.428817228818	0.870378595033803	0	0.0687427891935381	0.00102768898788525	0.322119338829593	0.276809494650651	0.758137949618672	1.6539351313906
EGF_P01133-RnDSystems_236EG200_HLM6614021	CDH3_P22223	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	CDH3	318.25198	1.73767715	154.552845	51.563604	196373	4.53902915	4497	5732.89	15	0.888245676423438	1162988.96315	0.412679475634891	1.62064436839831	1.10656587634858	0.881952998646034	0.626455365921491	0.347255683161577	0.277777777777778	107.98454407713	0.746038795743259	0	0.0564495251247336	0.000736237954915901	0.319783580934284	0.196448643400189	0.482795998228932	1.72722903112916
EGF_P01133-RnDSystems_236EG200_HLM6614021	CDH6_P55285	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	CDH6	302.5443925	1.770587575	157.8429925	52.51961775	201635	4.790064325	3972.25	5731.91	12	0.88231014840824	1105806.77121	0.392311341639341	1.65514492396605	1.12708213415457	0.9055857622076	0.661102055162029	0.330181711046641	0.222222222222222	116.988072824394	0.621698996452716	0	0.0758181638680352	0.000810489495166162	0.260918768946904	0.233467909169621	0.742798981105944	1.91270872614197
EGF_P01133-RnDSystems_236EG200_HLM6614021	CDH8_P55286	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	CDH8	297.956145	1.79925195	147.3988975	52.0877685	229226.5	4.559020675	4027.75	5732.2	9	0.879492339062146	1105973.7534325	0.386361730352136	1.5456279251378	1.1178145576722	1.02950506965894	0.629214501784103	0.330231570097404	0.166666666666667	105.983563426892	0.59061404663008	0	0.095498535086501	0.00113753639630325	0.349429284270483	0.213566618279902	0.596778333041095	1.71626210129569
EGF_P01133-RnDSystems_236EG200_HLM6614021	CEACAM6_P40199	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	CEACAM6	324.3298775	1.74311025	143.2525125	53.0355165	214534.005	4.410989025	4509.75	5735.88	14.5	0.979053851856118	1236394.227505	0.420560726061872	1.50214884521882	1.13815343073036	0.963517943002822	0.608783872589154	0.369173685850278	0.268518518518518	120.104626979247	0.683868896097988	0	0.0513974041267597	0.00111845944006486	0.200380208920246	0.17038531932144	0.654461176111452	2.72563801672689
EGF_P01133-RnDSystems_236EG200_HLM6614021	COL1	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	COL1	295.12729	1.8282152	147.80828	49.2205105	181055	4.4588361	3961	5732.34	19	0.964265162494673	1042616.0044	0.38269353511248	1.54992071860366	1.05628259296532	0.813156595712535	0.615387499903907	0.31131364471635	0.351851851851852	112.572812281643	0.870378595033803	0	0.100309660245085	0.00111582031309388	0.165909915217118	0.213223898914182	0.476845066640602	1.76117786265811
EGF_P01133-RnDSystems_236EG200_HLM6614021	COL23A1_Q86Y22	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	COL23A1	300.421785	1.78452095	161.44209	48.9613285	199087	4.45021245	4055.5	5732.665	16.5	1.05771123540216	1083718.529985	0.389558942266747	1.69288513570198	1.05072049228353	0.894142151117735	0.614197304459507	0.323586405726073	0.305555555555556	116.920735726275	0.746038795743259	0	0.0804716594618304	0.000996050817426285	0.292123068855204	0.182389829665993	0.469047250707567	2.57203899958469
EGF_P01133-RnDSystems_236EG200_HLM6614021	COL2A1_P02458	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	COL2A1	313.96182	1.6963441	158.41724	50.5087585	229357	4.4858747	4572	5734.35	12	0.974821222838599	1315235.950005	0.407116396406948	1.66116649527353	1.08392866822946	1.03009117297418	0.619119239775418	0.392714955007483	0.222222222222222	111.764705475171	0.683868896097988	0	0.0583750063586931	0.000574632572906639	0.260012113735572	0.245459213103411	0.559972498209779	2.51661147842358
EGF_P01133-RnDSystems_236EG200_HLM6614021	COL3A1_P02461	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	COL3A1	318.65855	1.75360555	156.835855	50.2008915	194291.02	4.4688134	4229	5731.85	13	0.954330189645736	1074670.529755	0.413206677679035	1.64458405905555	1.07732177712359	0.872602382705344	0.616764519728159	0.320884772606009	0.240740740740741	125.578123855679	0.435189297516901	0	0.0686462629330722	0.00173578899368671	0.257337636654892	0.35497834837847	0.797366715537779	3.07040719722484
EGF_P01133-RnDSystems_236EG200_HLM6614021	COL4A1_P02462	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	COL4A1	288.29767	1.72968215	140.88065	51.061352	208256	4.2722592	4456	5734.29	14	1.01448361990372	1173812.95746	0.373837521081128	1.47727744538635	1.09578744192169	0.935322084431304	0.589637037349156	0.350487608534691	0.259259259259259	102.440207443178	0.683868896097988	0	0.0673950117273073	0.00114039144093461	0.241125954680389	0.231915777686385	0.35408259189239	2.73249297476551
EGF_P01133-RnDSystems_236EG200_HLM6614021	COL5A1_P20908	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	COL5A1	309.7892675	1.874368325	147.2377375	54.393153	251719.25	4.6151377	4298.5	5731.395	12.5	0.865512934537671	1376169.76422	0.40170581961255	1.54393799800374	1.16728859791893	1.13052480409441	0.636959508539743	0.410909120174415	0.231481481481481	98.6201602315408	0.621698996452716	0	0.0749655229174055	0.000980064567184728	0.253930100165224	0.236536275214391	0.647202887290432	4
EGF_P01133-RnDSystems_236EG200_HLM6614021	DCN_P07585	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	DCN	281.9533775	1.776069425	146.2470425	51.93617975	215852.005	4.422597875	4242.25	5730.49	15	0.811412133042244	1042532.0003625	0.365610834472063	1.53354954949249	1.11456143095149	0.969437361926073	0.610386071238766	0.311288562036845	0.277777777777778	110.196043253293	0.839293645211167	0	0.0889511840724428	0.00192487451353391	0.296540014953813	0.230808372704143	0.577293310958917	1.274694127718
EGF_P01133-RnDSystems_236EG200_HLM6614021	DSG2_Q14126	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	DSG2	305.42293	1.74217185	149.314155	50.355036	223884.5	4.5772958	4642	5732.58	13	0.891941344886041	1262080.99145	0.396043960509757	1.56571135538075	1.08062975078127	1.00551300904589	0.631736748225092	0.376843470383548	0.240740740740741	111.32842528647	0.621698996452716	0.0357142857142857	0.064285343180095	0.00115800132919465	0.340677968629086	0.218331458671613	0.614959008282641	1.83840358906751
EGF_P01133-RnDSystems_236EG200_HLM6614021	ECM1_Q16610	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	ECM1	331.73773	1.765844825	135.00522	49.4207885	188703.25	4.4019175	4082.5	5733.09	13.5	0.839001135742272	1117529.01958	0.430166538051732	1.41566756339797	1.060580601316	0.847506516637991	0.607531863552521	0.333681845179375	0.25	127.632933449476	0.435189297516901	0	0.0564204230647775	0.00140622618632306	0.363847312523472	0.167440237278808	1.10064159159576	3.40326797257537
EGF_P01133-RnDSystems_236EG200_HLM6614021	FN1_P02751	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	FN1	296.826495	1.780189	151.89087	47.4795915	214974	4.3457422	4184	5733.3	15	0.960544091305082	1317212.513595	0.384896905625356	1.59273084281703	1.01892210204837	0.965494054329936	0.599778813956607	0.393305135105064	0.277777777777778	111.886750984735	0.621698996452716	0	0.0562344497350848	0.00165293266583462	0.362727234309512	0.33344880328908	0.72975638311578	3.60555127546399
EGF_P01133-RnDSystems_236EG200_HLM6614021	GAP43_P17677	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	GAP43	299.358335	1.725385725	153.23217	47.397069	186611	4.516421825	4386	5730.11	13	0.897280977135137	1078947.7351075	0.388179959523689	1.60679574269857	1.01715115169876	0.838109775938317	0.623335209697031	0.322161898970718	0.240740740740741	113.579778924417	0.466274247339537	0	0.0680267849044836	0.0017602117804778	0.322112838584977	0.158516557256587	0.703063097515177	2.04231797017361
EGF_P01133-RnDSystems_236EG200_HLM6614021	HyA500K	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	HyA500K	276.7765975	1.8139976	144.503905	51.5293255	221888.5	4.49573255	4611.75	5732.575	15	0.967474753395079	1138162.008285	0.358898069147313	1.51527097317305	1.10583025246952	0.996548547611283	0.62047977367482	0.339842628140731	0.277777777777778	111.138308624212	0.621698996452716	0	0.139325567759392	0.00172279252371874	0.235211591782708	0.359363292985355	0.680182428818084	2.27411413728503
EGF_P01133-RnDSystems_236EG200_HLM6614021	HyA50K	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	HyA50K	319.2637025	1.830174	146.98538	48.90180875	205607	4.6369584	4356.75	5731.14	13	0.895992419170519	1124244.2333525	0.413991382981981	1.54129177197537	1.04944318582685	0.923424860813936	0.639971098496852	0.335686933980759	0.240740740740741	107.624278838864	0.746038795743259	0	0.0980960068433075	0.000877691446060255	0.313862280507068	0.216313348575427	0.539791153541792	2.7404751561787
EGF_P01133-RnDSystems_236EG200_HLM6614021	ICAM1_P05362	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	ICAM1	295.30822	1.7367763	150.568925	51.7664565	204871.5	4.485224	4081.75	5729.19	15	0.943780467683533	1133892.00463	0.382928148256212	1.5788688998707	1.1109191340152	0.920121573546826	0.619029433234606	0.338567652123501	0.277777777777778	111.758227981075	0.777123745565895	0	0.0776965733502353	0.00133116092156855	0.29355046852523	0.289257760726244	0.356349093448627	2.18386388795929
EGF_P01133-RnDSystems_236EG200_HLM6614021	INGAVB2	A01	PC3	EGF	H3K9me3	Fibrillarin	EdU	DAPI	INGAVB2	233.45847	1.740783925	136.77084	48.42506275	216334.75	4.64287995	4317.5	5726.245	9.5	1.00717308766393	1092990.252045	0.302727162866744	1.43418189168311	1.03921211556874	0.971605472615075	0.640788362860989	0.32635483971818	0.175925925925926	106.113731427806	0.435189297516901	0	0.0801375033268724	0.00195251634181482	0.33044667510748	0.320674532739222	0.982477335809605	1.88747906620044
